table_path,column_name,column_id,column_type,row_id,gt_val
csvData4823585__2.csv,CS,7,num,22,0
csvData16461238__3.csv,r,5,num,12,7
csvData29230622__0.csv,PA,5,num,249,709
csvData9925714__1.csv,3PM,4,num,12,0.1
csvData7222492__5.csv,3PA,1,num,15,18.7
csvData14585065__2.csv,FGM,4,num,2,3.9
csvData7222492__5.csv,3PA,1,num,23,16.8
csvData7222492__5.csv,PPG,5,num,47,75.7
csvData24341501__0.csv,TEAM,2,cate,56,SFN
csvData9925714__1.csv,PF,1,num,17,2.6
csvData18661263__9.csv,H,2,num,40,56
csvData21198812__7.csv,R,2,num,13,19
csvData3726343__7.csv,R,7,num,11,36
csvData29230622__0.csv,G,6,num,154,11
csvData27432177__1.csv,AB,2,num,4,3
csvData29230622__0.csv,oppSLG,0,num,167,0.394
csvData10819469.csv,FR,4,num,4,40
csvData3178438__15.csv,SPG,5,num,23,6.5
csvData919002__3.csv,USG%,8,num,7,16.7
csvData27381326__2.csv,sb,3,num,0,5
csvData18493125__12.csv,SB,3,num,0,5
csvData12976003__3.csv,BPG,7,num,22,0.0
csvData284731__0.csv,17,1,num,21,2
csvData28681743__3.csv,DRB,3,num,27,1.8
csvData21300577__1.csv,3B,2,num,21,0
csvData28672318__5.csv,H,3,num,41,4
csvData23138641__17.csv,Team,6,cate,16,Calgary
csvData11839331__4.csv,TOV,3,num,47,1.5
csvData29230622__3.csv,TEAM,3,cate,159,MIN
csvData11762781__2.csv,Date,5,cate,10,"Apr 13, 2013"
csvData8804961__2.csv,3B,5,num,19,0
csvData28672318__5.csv,BB,4,num,35,0
csvData29230622__3.csv,PA,5,num,143,33
csvData26649044__3.csv,oRAR,1,num,10,-2
csvData13434912__7.csv,R,0,num,25,48
csvData6444295__7.csv,GP,2,num,18,119
csvData28681743__3.csv,TOV,1,num,22,5.3
csvData29230622__0.csv,oppSLG,0,num,11,0.423
csvData24341501__0.csv,YEAR,1,num,338,2012
csvData10046644.csv,FR,4,num,8,48
csvData919002__3.csv,ORB%,7,num,34,0.0
csvData29230622__0.csv,G,6,num,211,6
csvData9103974__6.csv,NAME,5,cate,17,Justin Verlander
csvData6468042__0.csv,3PM,2,num,19,2.9
csvData29230622__0.csv,PA,5,num,337,131
csvData16461238__3.csv,ab,2,num,4,24
csvData18784108__2.csv,SF,6,num,8,1
csvData24442720__5.csv,3P%,7,num,12,0.0
csvData11839331__7.csv,3PM,1,num,21,2.4
csvData28681743__3.csv,FTA,2,num,4,2.0
csvData29230622__0.csv,oppSLG,0,num,135,0.411
csvData18784108__2.csv,R,7,num,29,35
csvData6468042__1.csv,PF,1,num,13,1.5
csvData29230622__3.csv,oppSLG,0,num,175,0.403
csvData26649044__3.csv,PA,7,num,23,503
csvData6468042__1.csv,STL,6,num,14,1.3
csvData17658548__0.csv,3b,6,num,25,0
csvData10219632.csv,Wm Alpha,0,cate,8,XL
csvData10996262.csv,DE,6,num,1,30
csvData14585065__2.csv,BPG,0,num,8,0.1
csvData13434912__7.csv,OPS,5,num,49,0.587
csvData24341501__0.csv,TEAM,2,cate,215,CHA
csvData3653270__0.csv,Name,6,cate,7,M Hartman
csvData6917053__0.csv,H,7,num,11,2
csvData27432177__1.csv,SH,4,num,5,0
csvData24341501__0.csv,YEAR,1,num,324,2012
csvData18784108__2.csv,R,7,num,43,2
csvData24341501__0.csv,YEAR,1,num,94,2012
csvData1211158__2.csv,ibb,3,num,11,0
csvData29230622__0.csv,G,6,num,338,9
csvData24131822__7.csv,oppOBP,3,num,50,0.318
csvData1786628__7.csv,ORtg,6,num,3,46
csvData10975009.csv,IT,2,num,4,42
csvData29230622__3.csv,TEAM,3,cate,10,MIA
csvData20075499__7.csv,BB,5,num,36,9
csvData29230622__3.csv,PA,5,num,95,944
csvData7222492__5.csv,FTM,8,num,111,15.6
csvData7222492__5.csv,FGA,0,num,106,50.7
csvData11618254.csv,IT,2,num,10,54
csvData28386553__1.csv,CS,3,num,15,1
csvData24341501__0.csv,oppOBP,8,num,78,0.316
csvData27008272__5.csv,TOV,9,num,11,2.1
csvData14585065__2.csv,Player,3,cate,27,Terence Dials
csvData15025720__5.csv,Team,3,cate,13,BAL
csvData284731__0.csv,10,2,num,10,12
csvData20075499__7.csv,Team,1,cate,17,COL
csvData18784108__2.csv,BB,1,num,14,21
csvData11859275__0.csv,r,1,num,6,1
csvData10074535__0.csv,G,4,num,24,61
csvData3653270__0.csv,m,1,num,5,27
csvData29230622__3.csv,TEAM,3,cate,109,NYN
csvData7222492__5.csv,FTM,8,num,56,15.7
csvData24131822__7.csv,oppSLG,2,num,36,0.404
csvData5124506__7.csv,AB,7,num,57,199
csvData3178438__15.csv,ORB,3,num,11,12.9
csvData26724876__2.csv,DRB,0,num,30,2.1
csvData1211158__2.csv,k,7,num,2,3
csvData29230622__3.csv,YEAR,4,num,114,2012
csvData10074535__12.csv,SLG,1,num,47,0.0
csvData24341501__0.csv,PPF,4,num,338,104
csvData1902536__12.csv,3B,3,num,125,0
csvData12976003__3.csv,FGA,5,num,6,8.6
csvData18493125__12.csv,SH,4,num,19,6
csvData1902536__12.csv,G,2,num,64,35
csvData10996262.csv,Wm Alpha,1,cate,0,XXS
csvData26724876__3.csv,PF,7,num,6,2.5
csvData16825359__0.csv,Girder & Floorbeam System,3,num,4,32
csvData29230622__0.csv,VORP,1,num,342,5.7
csvData21947308__0.csv,AB,3,num,17,6
csvData13434912__7.csv,OBP,4,num,54,0.394
csvData18493125__12.csv,HR,0,num,12,13
csvData21180610__0.csv,GP,5,num,7,21
csvData14585065__2.csv,Player,3,cate,22,Brian Butch
csvData15283024__1.csv,Team,5,cate,12,SFN
csvData1902536__12.csv,BB,1,num,53,21
csvData21947308__0.csv,AB,3,num,25,4
csvData24341501__0.csv,PPF,4,num,286,119
csvData158232__2.csv,pct,5,num,23,0.172
csvData1902536__12.csv,G,2,num,24,5
csvData8288967__16.csv,Tm,1,cate,95,LAA
csvData24341501__0.csv,LG,3,cate,171,AL
csvData5124506__7.csv,Team,2,cate,52,MIN
csvData29230622__3.csv,PA,5,num,181,887
csvData18784108__2.csv,SO,5,num,38,11
csvData3726343__7.csv,SF,5,num,2,1
csvData28672318__5.csv,2B,7,num,42,0
csvData29230622__0.csv,TEAM,3,cate,318,NYA
csvData24341501__0.csv,LG,3,cate,183,NL
csvData7222492__5.csv,FTM,8,num,100,14.5
csvData5124506__7.csv,G,1,num,16,147
csvData3726343__7.csv,BB,4,num,2,2
csvData14443150__8.csv,PPG,6,num,17,7.0
csvData8804961__3.csv,SF,1,num,10,0
csvData8288967__15.csv,Tm,1,cate,15,TOT
csvData22709338__0.csv,Date,8,cate,29,"Feb 6, 2009"
csvData5124506__7.csv,2B,4,num,10,1
csvData3653270__0.csv,sa/s,3,num,6,0.23
csvData9925714__1.csv,BPG,3,num,22,1.3
csvData3726343__7.csv,SF,5,num,40,0
csvData6444295__7.csv,DRB,1,num,21,2.2
csvData3653270__0.csv,a/s,2,num,16,0.05
csvData29230622__0.csv,YEAR,4,num,136,2012
csvData21180610__7.csv,AST,2,num,9,39
csvData3178438__15.csv,TOV,1,num,124,14.2
csvData21180610__7.csv,3P%,1,num,39,0.0
csvData26649044__3.csv,oRAR,1,num,27,0
csvData28672318__4.csv,3B,1,num,36,0
csvData23003743__0.csv,SH,2,num,5,0
csvData6605406__3.csv,APG,5,num,20,1.0
csvData27008272__5.csv,FGA,3,num,3,5.8
csvData1902536__12.csv,3B,3,num,160,0
csvData6444295__7.csv,APG,5,num,2,0.7
csvData10644438.csv,IT,2,num,7,48
csvData22678292__1.csv,GS,2,num,0,0
csvData15025720__0.csv,SF,8,num,23,0
csvData24341501__0.csv,TEAM,2,cate,123,MIA
csvData1902536__12.csv,RBI,8,num,68,9
csvData29230622__0.csv,VORP,1,num,148,0.3
csvData10279123.csv,Wm US,0,num,1,0
csvData24341501__0.csv,TEAM,2,cate,143,SLN
csvData15025720__1.csv,3B,3,num,0,1
csvData20075499__7.csv,BB,5,num,52,26
csvData29230622__0.csv,PA,5,num,66,25
csvData3178438__15.csv,SPG,5,num,94,7.0
csvData24341501__0.csv,YEAR,1,num,8,2012
csvData26959440__0.csv,AB,2,num,15,64
csvData9103974__6.csv,AB,2,num,77,484
csvData24341501__0.csv,TEAM,2,cate,231,TBA
csvData9103974__6.csv,GS,0,num,4,32
csvData919002__3.csv,G,2,num,12,38
csvData27008272__5.csv,FGA,3,num,4,9.4
csvData20075499__7.csv,CS,2,num,1,0
csvData18784108__2.csv,G,4,num,20,65
csvData24341501__0.csv,oppOPS,0,num,323,0.713
csvData29230622__0.csv,YEAR,4,num,209,2012
csvData3178438__15.csv,SPG,5,num,16,6.1
csvData10644438.csv,DE,6,num,3,34
csvData20075499__7.csv,SLG,6,num,56,0.273
csvData8804961__2.csv,3B,5,num,8,0
csvData29230622__0.csv,TEAM,3,cate,128,SEA
csvData3178438__15.csv,3PA,4,num,87,16.9
csvData9103974__6.csv,GS,0,num,58,29
csvData3726343__7.csv,SB,6,num,13,2
csvData29230622__3.csv,VORP,1,num,180,1.1
csvData14443150__8.csv,3PM,2,num,17,0.4
csvData13434912__7.csv,OPS,5,num,0,0.657
csvData10074535__12.csv,CS,4,num,11,4
csvData11859275__0.csv,a,0,num,1,4
csvData7222492__5.csv,PPG,5,num,85,65.7
csvData29230622__0.csv,TEAM,3,cate,160,CHN
csvData397377__3.csv,Rk,2,num,24,51
csvData15933779__2.csv,Opp,2,cate,16,MIA
csvData10051410.csv,Wm Alpha,1,cate,5,M
csvData15025720__0.csv,Notes,4,cate,9,"4 hits, 3 stolen bases"
csvData22335715__0.csv,avg,6,num,15,0.301
csvData1902536__12.csv,3B,3,num,44,0
csvData1786628__7.csv,eFG%,4,num,8,0.417
csvData29051594__1.csv,ba,2,num,12,24
csvData20075499__7.csv,3B,3,num,34,0
csvData6468042__1.csv,PF,1,num,4,3.6
csvData10074535__0.csv,OPS,5,num,47,0.626
csvData397377__3.csv,AST%,0,num,4,3.3
csvData16589458__0.csv,STL%,3,num,11,0.0
csvData28386553__1.csv,POS,4,cate,9,OF
csvData3178438__15.csv,RPG,2,num,88,34.4
csvData21947308__2.csv,RBI,0,num,17,0
csvData29230622__0.csv,TEAM,3,cate,355,HOU
csvData7222492__5.csv,PF,6,num,48,17.2
csvData28672318__5.csv,BB,4,num,33,0
csvData15283024__1.csv,C-G#,1,num,17,538
csvData26724876__3.csv,PF,7,num,10,2.7
csvData14690251__3.csv,G,7,num,13,3
csvData29567739__2.csv,State,0,cate,8,WYOMING
csvData5586261__3.csv,PA,6,num,10,43
csvData26649044__3.csv,Rpos,6,num,2,0
csvData22709338__0.csv,r,0,num,17,6
csvData24131822__7.csv,PPF,1,num,70,99
csvData28507633__1.csv,GS,0,num,15,0
csvData24108736__5.csv,AVG,7,num,23,0.276
csvData20099586__3.csv,Team,4,cate,27,LAD
csvData11128235.csv,UK,3,num,7,16
csvData26724876__3.csv,GP,4,num,19,40
csvData18493125__12.csv,GIDP,8,num,10,1
csvData6605406__3.csv,3P%,1,num,41,0.344
csvData29230622__0.csv,VORP,1,num,72,-1.3
csvData29230622__0.csv,oppSLG,0,num,324,0.41
csvData18784108__2.csv,BB,1,num,25,48
csvData29230622__3.csv,oppSLG,0,num,142,0.405
csvData7222492__5.csv,FGA,0,num,114,52.9
csvData18786685__0.csv,FGM,5,num,3,0.3
csvData1902536__12.csv,3B,3,num,166,0
csvData16773977__3.csv,MPG,0,num,6,25.5
csvData24131822__7.csv,AB,0,num,35,676
csvData16382327__4.csv,Opp,0,cate,5,BOS
csvData919002__3.csv,DRB%,1,num,15,29.2
csvData11859275__3.csv,e,4,num,24,0
csvData29230622__0.csv,YEAR,4,num,32,2012
csvData29230622__3.csv,VORP,1,num,178,-4.5
csvData13434912__7.csv,OPS,5,num,32,0.567
csvData15025720__5.csv,SO,6,num,5,0
csvData8804961__3.csv,SO,8,num,15,51
csvData11170774.csv,Wm Alpha,0,cate,6,L
csvData11839331__4.csv,FTM,1,num,19,1.0
csvData21180610__0.csv,PTS,3,num,27,204
csvData10074535__0.csv,Player,1,cate,32,L Disla
csvData6468042__1.csv,PF,1,num,24,2.5
csvData14690251__3.csv,OBP,1,num,24,0.396
csvData284731__0.csv,6,4,num,11,0
csvData24341501__0.csv,IP,9,num,74,138.0
csvData11839331__7.csv,MIN,5,num,30,32.5
csvData29230622__0.csv,TEAM,3,cate,291,MIL
csvData6605406__3.csv,FTA,4,num,21,2.3
csvData11839331__4.csv,GP,4,num,12,77
csvData9103974__6.csv,oppSLG,3,num,62,0.402
csvData7222492__5.csv,PPG,5,num,81,63.0
csvData24341501__0.csv,SLG,6,num,42,0.422
csvData29230622__3.csv,YEAR,4,num,32,2012
csvData15283024__1.csv,C-G#,1,num,21,318
csvData11839331__7.csv,FGA,4,num,34,16.4
csvData11859275__0.csv,ab,3,num,9,24
csvData7222492__5.csv,#,4,num,62,60
csvData29051594__1.csv,e,3,num,3,113
csvData13434912__7.csv,OPS,5,num,71,0.757
csvData11839331__7.csv,AST,0,num,6,3.3
csvData28386553__1.csv,G,6,num,12,37
csvData10020331.csv,IT,2,num,0,34
csvData13726780__2.csv,Tm,2,cate,12,IND
csvData24341501__0.csv,oppOPS,0,num,56,0.719
csvData23138641__17.csv,Team,6,cate,206,Philadelphia
csvData29230622__0.csv,TEAM,3,cate,268,ANA
csvData1786628__7.csv,TRB%,3,num,0,2.5
csvData29230622__3.csv,YEAR,4,num,186,2012
csvData14690251__2.csv,OPS,4,num,6,0.513
csvData10168387.csv,CN (cm),7,num,1,84
csvData21300577__1.csv,R,1,num,31,1
csvData29230622__3.csv,TEAM,3,cate,29,DET
csvData15025720__1.csv,Notes,4,cate,5,2000th career hit
csvData6444295__7.csv,ORB,0,num,9,1.4
csvData29230622__3.csv,PA,5,num,120,454
csvData29230622__3.csv,G,6,num,212,13
csvData8288967__15.csv,Tm,1,cate,67,NYY
csvData16461238__3.csv,ab,2,num,8,23
csvData14690251__3.csv,AVG,5,num,25,0.308
csvData29230622__3.csv,G,6,num,170,10
csvData24341501__0.csv,SLG,6,num,337,0.737
csvData29230622__3.csv,oppSLG,0,num,59,0.413
csvData3871380__3.csv,ab,0,num,1,37
csvData24341501__0.csv,oppOBP,8,num,279,0.31
csvData9103974__6.csv,VORP,9,num,47,32.5
csvData16461238__3.csv,sb,0,num,16,1
csvData3871380__3.csv,avg,7,num,13,0.297
csvData20075499__7.csv,3B,3,num,12,0
csvData26817631__5.csv,USG%,7,num,18,23.0
csvData1211158__2.csv,ibb,3,num,19,2
csvData11859275__3.csv,3b,0,num,27,0
csvData6468042__0.csv,GP,0,num,33,82
csvData23003743__0.csv,H,4,num,6,0
csvData13434912__7.csv,AB,2,num,58,381
csvData15283024__1.csv,Team,5,cate,27,NYA
csvData10168387.csv,Wm Alpha,1,cate,3,S
csvData10887965.csv,UK,3,num,5,12
csvData24341501__0.csv,oppOPS,0,num,98,0.71
csvData14690251__2.csv,POS,3,cate,4,3B
csvData29230622__0.csv,G,6,num,206,24
csvData17658548__0.csv,hbp,4,num,27,0
csvData20099586__3.csv,2B,0,num,6,0
csvData21947308__2.csv,SH,5,num,11,0
csvData19387543__3.csv,po,6,num,26,21
csvData27432177__1.csv,SF,0,num,0,0
csvData29230622__0.csv,oppSLG,0,num,15,0.402
csvData22709338__0.csv,a,2,num,23,9
csvData26447856__0.csv,SLG,4,num,9,0.0
csvData14443150__8.csv,3PM,2,num,31,0.0
csvData6468042__1.csv,DRB,3,num,20,3.3
csvData29230622__3.csv,PA,5,num,192,496
csvData29230622__0.csv,VORP,1,num,69,2.0
csvData11170774.csv,FR,4,num,2,36
csvData6605406__3.csv,PPG,2,num,28,10.5
csvData11105179.csv,Wm US,0,num,0,0
csvData29230622__0.csv,PA,5,num,266,160
csvData2688573__2.csv,era,3,num,23,4.9
csvData18661263__9.csv,OPS,0,num,37,0.909
csvData17658548__0.csv,3b,6,num,9,0
csvData1902536__12.csv,BB,1,num,137,11
csvData3178438__15.csv,DRB,0,num,37,24.2
csvData10786096.csv,FR,4,num,10,52
csvData2792289__3.csv,G,5,num,4,8
csvData24108736__5.csv,OPS,4,num,7,0.781
csvData15025720__5.csv,SO,6,num,16,0
csvData6468042__1.csv,GP,0,num,4,57
csvData2792289__3.csv,GS,7,num,16,1
csvData24131822__7.csv,GS,5,num,64,25
csvData27526946__4.csv,CS,4,num,12,0
csvData8288967__15.csv,Tm,1,cate,63,LAA
csvData8804961__2.csv,BB,0,num,18,5
csvData24131822__7.csv,oppRPA+,6,num,56,102
csvData28672318__5.csv,BB,4,num,51,2
csvData21180610__2.csv,3PM,1,num,14,9
csvData7222492__5.csv,BPG,2,num,107,4.5
csvData27008272__5.csv,Team,6,cate,25,SLU
csvData14429913__4.csv,Opp,6,cate,0,MIN
csvData6917053__0.csv,RBI,5,num,0,13
csvData18661263__9.csv,3B,1,num,92,0
csvData29230622__3.csv,VORP,1,num,182,0.3
csvData27420957__0.csv,WAA,1,cate,3,-0.0
csvData919002__3.csv,ORB%,7,num,16,25.5
csvData24341501__0.csv,oppOBP,8,num,203,0.315
csvData18784108__2.csv,AVG,2,num,13,0.343
csvData10074535__0.csv,RBI,0,num,23,18
csvData6468042__0.csv,3PM,2,num,23,1.8
csvData9925714__1.csv,BPG,3,num,3,0.1
csvData6468042__0.csv,BLK,4,num,24,0.2
csvData18661263__9.csv,OPS,0,num,44,0.847
csvData3653270__1.csv,pts/s,5,num,6,0.3
csvData14518660__14.csv,RAA,1,cate,64,7
csvData24341501__0.csv,TEAM,2,cate,153,NYN
csvData18493125__12.csv,AB,2,num,34,46
csvData15391018__1.csv,Movable-Bascule,0,num,5,41
csvData29230622__3.csv,G,6,num,48,58
csvData10996262.csv,Wm US,2,num,2,2
csvData1902536__12.csv,SH,6,num,85,1
csvData21180610__2.csv,GP,5,num,16,16
csvData3178438__15.csv,DRB,0,num,47,24.6
csvData15025720__0.csv,SF,8,num,4,0
csvData29051594__1.csv,ba,2,num,11,90
csvData24131822__7.csv,GS,5,num,30,32
csvData18493125__12.csv,SH,4,num,38,4
csvData10407982.csv,UK,3,num,3,8
csvData5124506__7.csv,OBP,6,num,35,0.373
csvData12441316__3.csv,Opp,3,cate,9,ORL
csvData26817631__5.csv,DRB%,4,num,11,0.0
csvData24341501__0.csv,oppOPS,0,num,206,0.721
csvData6974424__3.csv,h,3,num,3,6
csvData27008272__5.csv,Team,6,cate,23,CHAR
csvData3871380__3.csv,ab,0,num,0,34
csvData9103974__6.csv,YEAR,6,num,41,2013
csvData1902536__12.csv,BB,1,num,119,12
csvData27008272__5.csv,PPG,1,num,0,17.2
csvData1068737__2.csv,3PM,5,num,9,0.5
csvData13434912__7.csv,OPS,5,num,57,0.611
csvData7222492__5.csv,FGM,7,num,94,23.2
csvData3871380__3.csv,3b,2,num,12,0
csvData12976003__3.csv,FGA,5,num,4,1.5
csvData6468042__0.csv,GP,0,num,28,80
csvData6468042__0.csv,STL,6,num,36,0.8
csvData10168387.csv,Wm Alpha,1,cate,7,L
csvData29230622__0.csv,VORP,1,num,1,10.1
csvData18493125__12.csv,GIDP,8,num,31,4
csvData14443150__6.csv,3PM,2,num,23,0.9
csvData28672318__4.csv,GDP,5,num,34,0
csvData1902536__12.csv,G,2,num,109,14
csvData14690251__2.csv,Team,9,cate,4,ROY
csvData20075499__7.csv,BB,5,num,43,59
csvData9103974__6.csv,AGE,8,num,90,29
csvData3178438__15.csv,3PA,4,num,2,16.1
csvData6468042__1.csv,3P%,5,num,17,0.286
csvData1902536__12.csv,OBP,7,num,5,0.357
csvData2688573__2.csv,Date,2,cate,18,"May 14, 2011"
csvData6444295__7.csv,GP,2,num,10,5
csvData9103974__6.csv,PPF,1,num,63,102
csvData29230622__0.csv,G,6,num,120,22
csvData20075499__7.csv,BB,5,num,62,11
csvData21180610__2.csv,PTS,3,num,4,105
csvData24131822__7.csv,oppRPA+,6,num,2,100
csvData24341501__0.csv,YEAR,1,num,105,2012
csvData29230622__0.csv,G,6,num,315,2
csvData10074535__12.csv,SF,8,num,58,2
csvData10051410.csv,FR,4,num,6,44
csvData28672318__4.csv,2B,7,num,36,3
csvData10168387.csv,CN (cm),7,num,6,96
csvData9103974__6.csv,PPF,1,num,27,101
csvData9103974__6.csv,AB,2,num,34,445
csvData29230622__0.csv,G,6,num,192,1
csvData9925714__1.csv,BPG,3,num,7,0.2
csvData10046644.csv,FR,4,num,5,42
csvData1902536__12.csv,OBP,7,num,15,0.453
csvData284731__0.csv,10,2,num,22,24
csvData28672318__4.csv,3B,1,num,23,0
csvData29051594__1.csv,a/s,6,num,2,0.06
csvData22335715__0.csv,Opponent,1,cate,5,Westmont
csvData2792289__3.csv,GS,7,num,10,0
csvData29230622__0.csv,G,6,num,325,14
csvData10786096.csv,CN (cm),7,num,4,90
csvData7222492__5.csv,PF,6,num,83,21.1
csvData24341501__0.csv,YEAR,1,num,28,2012
csvData9925714__1.csv,Player,8,cate,0,Nick Vier
csvData24341501__0.csv,YEAR,1,num,268,2012
csvData24108736__5.csv,GIDP,8,num,17,17
csvData8804961__2.csv,SO,8,num,23,92
csvData28681743__3.csv,DRB,3,num,8,0.8
csvData22069876__2.csv,Orthotropic,6,num,6,0
csvData14690251__3.csv,OBP,1,num,21,0.375
csvData21300577__1.csv,R,1,num,16,10
csvData24341501__0.csv,oppOPS,0,num,142,0.713
csvData1902536__12.csv,G,2,num,135,8
csvData3178438__15.csv,FG%,6,num,99,0.397
csvData27420957__0.csv,Acquired,3,cate,1,Amateur Free Agent
csvData24341501__0.csv,oppOPS,0,num,86,0.716
csvData28672318__4.csv,BB,4,num,49,1
csvData16461238__3.csv,r,5,num,17,3
csvData18493125__12.csv,GIDP,8,num,11,7
csvData1211158__2.csv,Opponent,1,cate,11,WSU
csvData15025720__2.csv,HR,7,num,10,0
csvData11839331__4.csv,GP,4,num,44,82
csvData24341501__0.csv,oppOPS,0,num,39,0.748
csvData2688573__2.csv,er,6,num,20,3
csvData12441316__3.csv,Tm,2,cate,21,UTA
csvData10074535__0.csv,SF,6,num,30,3
csvData15025720__2.csv,Team,5,cate,2,BAL
csvData26447856__0.csv,SH,1,num,20,0
csvData1902536__12.csv,CS,4,num,84,0
csvData10074535__0.csv,Player,1,cate,21,J Mihalics
csvData6468042__2.csv,STL,6,num,36,0.8
csvData18784108__2.csv,R,7,num,1,26
csvData22335715__0.csv,r,0,num,1,4
csvData20099586__3.csv,2B,0,num,18,1
csvData29230622__0.csv,YEAR,4,num,78,2012
csvData29230622__0.csv,YEAR,4,num,119,2012
csvData29230622__0.csv,TEAM,3,cate,18,CIN
csvData10354220.csv,Wm Alpha,0,cate,1,XS
csvData2688573__0.csv,hr,1,num,23,1
csvData1549285__0.csv,Tm,3,cate,10,SEA
csvData29230622__0.csv,oppSLG,0,num,45,0.401
csvData15025720__0.csv,GDP,6,num,0,0
csvData11762781__2.csv,sh,8,num,10,1
csvData15025720__0.csv,HR,7,num,0,0
csvData24341501__0.csv,SLG,6,num,241,0.443
csvData24341501__0.csv,oppOBP,8,num,157,0.323
csvData10938189.csv,Date,0,cate,7,Oct 26
csvData9103974__6.csv,YEAR,6,num,74,2013
csvData11165008__3.csv,k,1,num,20,247
csvData28672318__5.csv,RBI,8,num,8,2
csvData24341501__0.csv,YEAR,1,num,204,2012
csvData26724876__2.csv,3PM,2,num,20,1.0
csvData24341501__0.csv,PPF,4,num,275,100
csvData13434912__7.csv,OPS,5,num,80,0.7
csvData18661263__9.csv,H,2,num,37,42
csvData10996262.csv,Wm US,2,num,9,16
csvData397377__3.csv,Rk,2,num,14,26
csvData10074535__0.csv,SH,3,num,39,0
csvData28672318__5.csv,H,3,num,51,1
csvData5586261__3.csv,Yrs,3,num,14,6
csvData26724876__3.csv,FTM,5,num,32,2.6
csvData21198812__7.csv,SO,0,num,5,4
csvData28386553__1.csv,CS,3,num,5,3
csvData29230622__0.csv,PA,5,num,121,131
csvData24341501__0.csv,YEAR,1,num,41,2012
csvData14585065__2.csv,TOV,1,num,18,1.7
csvData21947308__0.csv,H,4,num,7,2
csvData16461238__3.csv,k,7,num,15,7
csvData29230622__3.csv,oppSLG,0,num,137,0.391
csvData18493125__12.csv,HR,0,num,7,6
csvData9079863__8.csv,Opp,0,cate,20,SAS
csvData14585065__2.csv,#,8,num,11,3
csvData23003743__3.csv,GIDP,8,num,1,3
csvData10644438.csv,CN (cm),7,num,7,98
csvData10887965.csv,DE,6,num,3,34
csvData19387543__3.csv,po,6,num,5,21
csvData2688573__0.csv,2b,5,num,23,4
csvData5124506__7.csv,2B,4,num,35,43
csvData13434912__7.csv,AB,2,num,44,309
csvData8288967__15.csv,Tm,1,cate,49,BOS
csvData10168387.csv,UK,3,num,1,4
csvData24341501__0.csv,YEAR,1,num,291,2012
csvData22335715__0.csv,a,3,num,16,11
csvData1786628__7.csv,Opp,0,cate,10,MEM
csvData29230622__0.csv,TEAM,3,cate,297,MIA
csvData17658548__0.csv,3b,6,num,24,0
csvData24341501__0.csv,IP,9,num,287,0.3
csvData29230622__3.csv,TEAM,3,cate,210,CHA
csvData28672318__5.csv,BB,4,num,25,0
csvData10671971.csv,Complaint,8,cate,4,Gunshot wound (comp. fracture leg)
csvData28672318__5.csv,3B,1,num,17,0
csvData26959440__0.csv,POS,1,cate,7,2B
csvData10597853.csv,UK,3,num,4,10
csvData29230622__0.csv,VORP,1,num,48,4.6
csvData14690251__3.csv,AB,8,num,0,114
csvData14585065__2.csv,FG%,6,num,14,0.57
csvData11105179.csv,FR,4,num,6,44
csvData15025720__5.csv,R,1,num,19,1
csvData10279123.csv,FR,4,num,9,50
csvData13434912__7.csv,R,0,num,63,8
csvData4823585__2.csv,G,5,num,2,91
csvData26649044__3.csv,PA,7,num,5,0
csvData6468042__1.csv,DRB,3,num,5,3.3
csvData9103974__6.csv,VORP,9,num,17,41.6
csvData15025720__0.csv,GDP,6,num,14,0
csvData1902536__12.csv,CS,4,num,47,1
csvData8804961__2.csv,R,4,num,27,1
csvData11219221.csv,DE,6,num,0,28
csvData11859275__0.csv,bb,4,num,8,1
csvData3653270__1.csv,pct,0,num,18,0.5
csvData29230622__3.csv,G,6,num,200,39
csvData11839331__4.csv,FTM,1,num,23,2.7
csvData24341501__0.csv,TEAM,2,cate,93,TOR
csvData7222492__5.csv,PPG,5,num,61,73.1
csvData15025720__0.csv,SF,8,num,14,0
csvData17658548__0.csv,3b,6,num,2,0
csvData15025720__0.csv,SO,1,num,8,0
csvData9103974__6.csv,PPF,1,num,19,104
csvData24341501__0.csv,TEAM,2,cate,116,OAK
csvData29230622__0.csv,oppSLG,0,num,264,0.4
csvData14690251__2.csv,POS,3,cate,1,3B
csvData14690251__3.csv,AB,8,num,4,10
csvData14443150__6.csv,PPG,6,num,20,3.6
csvData29230622__3.csv,G,6,num,34,50
csvData24131822__7.csv,AB,0,num,33,748
csvData21947308__0.csv,Result,6,cate,13,L 6-7 @TEX
csvData11105179.csv,IT,2,num,5,44
csvData29230622__0.csv,G,6,num,365,40
csvData26447856__0.csv,BB,2,num,1,17
csvData8804961__2.csv,SO,8,num,16,29
csvData3653270__0.csv,pct,0,num,14,-0.075
csvData14585065__2.csv,BPG,0,num,31,0.8
csvData21180610__7.csv,AST,2,num,38,17
csvData15025720__1.csv,SF,8,num,10,0
csvData24341501__0.csv,PPF,4,num,284,96
csvData10279123.csv,FR,4,num,3,38
csvData10975009.csv,UK,3,num,1,4
csvData22335715__0.csv,gdp,4,num,0,0
csvData3653270__1.csv,pts/s,5,num,18,0.3
csvData284731__0.csv,11,0,num,14,0
csvData21947308__2.csv,IBB,2,num,9,0
csvData4823585__2.csv,OBP,3,num,10,0.393
csvData20099586__3.csv,H,6,num,24,24
